holeid,from,to,X,Y,Z,Lithology_code,MOC_code,Structure_code,GRADE
MRCB25,362.5,363,9487.42462,10925.57826,-225.9035,9,14,0,0.07
MRCB25,363,363.5,9487.56586,10925.74678,-226.3525,9,14,0,0.01
MRCB25,363.5,364,9487.7071,10925.9153,-226.8015,9,14,0,0.01
MRCB25,364,364.5,9487.84834,10926.08382,-227.2505,9,32,0,0.04
MRCB25,364.5,365,9487.98958,10926.25234,-227.6995,9,32,0,0.02
MRCB25,365,365.5,9488.13082,10926.42086,-228.1485,9,32,0,0.09
MRCB25,365.5,366,9488.27206,10926.58938,-228.5975,9,32,0,0.02
MRCB25,366,366.5,9488.4133,10926.7579,-229.0465,9,32,0,0.02
MRCB25,374.5,375,9490.81438,10929.62274,-236.6795,9,14,0,0.01
MRCB25,375,375.5,9490.95562,10929.79126,-237.1285,9,14,0,0.01
MRCB25,375.5,376,9491.09686,10929.95978,-237.5775,9,14,0,0.65
MRCB25,376,376.5,9491.2381,10930.1283,-238.0265,9,40,0,0.13
MRCB25,376.5,377,9491.37934,10930.29682,-238.4755,9,40,0,0.02
MRCB25,377,377.5,9491.52058,10930.46534,-238.9245,9,40,0,0.02
MRCB25,380,380.5,9492.36802,10931.47646,-241.6185,9,60,0,0.02
MRCB25,380.5,381,9492.50926,10931.64498,-242.0675,9,60,0,0.02
MRCB25,381,381.5,9492.6505,10931.8135,-242.5165,9,60,0,0.06
MRCB25,381.5,382,9492.79174,10931.98202,-242.9655,9,60,0,0.7
MRCB25,382,382.5,9492.93298,10932.15054,-243.4145,9,47,0,0.21
MRCB25,382.5,383,9493.07422,10932.31906,-243.8635,9,47,0,0.78
MRCB25,383,383.5,9493.21546,10932.48758,-244.3125,9,47,0,0.42
MRCB25,383.5,384,9493.3567,10932.6561,-244.7615,9,47,0,0.34
MRCB25,384,384.5,9493.49794,10932.82462,-245.2105,9,47,0,0.11
MRCB25,384.5,385,9493.63918,10932.99314,-245.6595,9,47,0,0.06
MRCB25,385,385.5,9493.78042,10933.16166,-246.1085,9,40,0,0.06
MRCB25,385.5,386,9493.92166,10933.33018,-246.5575,9,40,0,0.64
MRCB25,386,386.5,9494.0629,10933.4987,-247.0065,9,40,0,0.11
MRCB25,386.5,387,9494.20414,10933.66722,-247.4555,9,40,0,0.19
MRCB25,387,387.5,9494.34538,10933.83574,-247.9045,9,40,0,0.36
MRCB25,387.5,388,9494.48662,10934.00426,-248.3535,9,40,0,0.46
MRCB25,388,388.5,9494.62786,10934.17278,-248.8025,9,77,0,0.41
MRCB25,388.5,389,9494.7691,10934.3413,-249.2515,9,77,0,0.38
MRCB25,389,389.5,9494.91034,10934.50982,-249.7005,9,77,0,0.34
MRCB25,389.5,390,9495.05158,10934.67834,-250.1495,9,77,0,0.52
MRCB25,390,390.5,9495.19282,10934.84686,-250.5985,9,77,0,0.93
MRCB25,390.5,391,9495.33406,10935.01538,-251.0475,9,77,0,3.16
MRCB25,391,391.5,9495.4753,10935.1839,-251.4965,9,40,3,0.18
MRCB25,391.5,392,9495.61654,10935.35242,-251.9455,9,40,3,0.05
MRCB25,392,392.5,9495.75778,10935.52094,-252.3945,9,40,3,0.03
MRCB25,392.5,393,9495.89902,10935.68946,-252.8435,9,40,3,0.12
MRCB25,393,393.5,9496.04026,10935.85798,-253.2925,9,40,3,0.19
MRCB25,393.5,394,9496.1815,10936.0265,-253.7415,9,40,3,0.22
MRCB25,394,394.5,9496.32274,10936.19502,-254.1905,9,15,3,0.12
MRCB25,394.5,395,9496.46398,10936.36354,-254.6395,9,15,0,0.16
MRCB25,395,395.5,9496.60522,10936.53206,-255.0885,9,15,0,0.24
MRCB25,395.5,396,9496.74646,10936.70058,-255.5375,10,15,0,0.09
MRCB25,396,396.5,9496.8877,10936.8691,-255.9865,10,15,0,0.09
MRCB25,396.5,397,9497.02894,10937.03762,-256.4355,10,15,0,0.42
MRCB25,397,397.5,9497.17018,10937.20614,-256.8845,9,26,1,0.02
MRCB25,397.5,398,9497.31142,10937.37466,-257.3335,9,26,1,0.23
MRCB25,398,398.5,9497.45266,10937.54318,-257.7825,10,32,0,0.35
MRCB25,398.5,399,9497.5939,10937.7117,-258.2315,10,32,0,0.18
MRCB25,399,399.5,9497.73514,10937.88022,-258.6805,10,32,0,0.03
MRCB25,399.5,400,9497.87638,10938.04874,-259.1295,10,32,0,0.7
MRCB25,400,400.5,9498.01762,10938.21726,-259.5785,10,14,0,0.4
MRCB25,400.5,401,9498.15886,10938.38578,-260.0275,10,14,0,0.14
MRCB25,401,401.5,9498.3001,10938.5543,-260.4765,10,14,0,0.34
MRCB25,401.5,402,9498.44134,10938.72282,-260.9255,10,14,0,0.14
MRCB25,402,402.5,9498.58258,10938.89134,-261.3745,10,14,0,0.11
MRCB25,402.5,403,9498.72382,10939.05986,-261.8235,10,14,0,0.2
MRCB25,403,403.5,9498.86506,10939.22838,-262.2725,10,14,0,0.38
MRCB25,403.5,404,9499.0063,10939.3969,-262.7215,10,14,0,0.07
MRCB25,404,404.5,9499.14754,10939.56542,-263.1705,10,14,0,0.02
MRCB25,404.5,405,9499.28878,10939.73394,-263.6195,10,14,0,0.03
MRCB25,405,405.5,9499.43002,10939.90246,-264.0685,10,14,0,0.02
MRCB25,405.5,406,9499.57126,10940.07098,-264.5175,10,14,0,0.02
MRCB25,406,406.5,9499.7125,10940.2395,-264.9665,10,14,0,0.06
MRCB25,406.5,407,9499.85374,10940.40802,-265.4155,10,14,0,0.06
MRCB26,607,607.5,10077.00451,11327.08387,-452.9945,1,15,0,0.01
MRCB26,607.5,608,10077.14017,11327.24572,-453.4475,1,15,0,0.01
MRCB26,608,608.5,10077.27582,11327.40758,-453.9005,1,15,0,0.01
MRCB26,608.5,609,10077.41148,11327.56944,-454.3535,1,20,0,0.01
MRCB26,609,609.5,10077.54713,11327.73129,-454.8065,1,20,0,0.01
MRCB26,609.5,610,10077.68278,11327.89315,-455.2595,1,20,0,0.01
MRCB26,610,610.5,10077.81844,11328.055,-455.7125,1,20,0,0.01
MRCB26,610.5,611,10077.95409,11328.21686,-456.1655,1,20,0,0.01
MRCB26,611,611.5,10078.08975,11328.37872,-456.6185,1,20,0,0.01
MRCB26,611.5,612,10078.2254,11328.54057,-457.0715,1,20,0,0.01
MRCB26,612,612.5,10078.36106,11328.70243,-457.5245,1,8,0,0.03
MRCB26,612.5,613,10078.49671,11328.86428,-457.9775,1,8,0,0.01
MRCB26,613,613.5,10078.63237,11329.02614,-458.4305,1,8,0,0.01
MRCB26,613.5,614,10078.76802,11329.18799,-458.8835,1,20,0,0.01
MRCB26,614,614.5,10078.90368,11329.34985,-459.3365,1,20,0,0.13
MRCB26,614.5,615,10079.03933,11329.51171,-459.7895,1,20,0,0.07
MRCB26,615,615.5,10079.17499,11329.67356,-460.2425,1,20,0,0.01
MRCB26,615.5,616,10079.31064,11329.83542,-460.6955,1,20,0,0.01
MRCB26,616,616.5,10079.44629,11329.99727,-461.1485,1,20,0,0.16
MRCB26,616.5,617,10079.58195,11330.15913,-461.6015,1,20,0,0.21
MRCB26,617,617.5,10079.7176,11330.32099,-462.0545,1,20,0,0.15
MRCB26,617.5,618,10079.85326,11330.48284,-462.5075,1,20,0,0.01
MRCB26,618,618.5,10079.98891,11330.6447,-462.9605,1,20,0,0.05
MRCB26,618.5,619,10080.12457,11330.80655,-463.4135,1,20,0,0.01
MRCB26,619,619.5,10080.26022,11330.96841,-463.8665,1,20,0,0.24
MRCB26,619.5,620,10080.39588,11331.13026,-464.3195,14,8,0,0.24
MRCB26,620,620.5,10080.53153,11331.29212,-464.7725,14,8,0,0.1
MRCB26,620.5,621,10080.66719,11331.45398,-465.2255,14,8,0,0.1
MRCB26,640,640.5,10085.95772,11337.76635,-482.8925,1,20,0,0.01
MRCB26,640.5,641,10086.09337,11337.92821,-483.3455,1,20,0,0.01
MRCB26,641,641.5,10086.22902,11338.09006,-483.7985,1,20,0,0.03
MRCB26,641.5,642,10086.36468,11338.25192,-484.2515,1,20,0,0.23
MRCB26,642,642.5,10086.50033,11338.41378,-484.7045,1,20,0,0.01
MRCB26,642.5,643,10086.63599,11338.57563,-485.1575,1,20,0,0.01
MRCB26,643,643.5,10086.77164,11338.73749,-485.6105,1,20,0,0.01
MRCB26,643.5,644,10086.9073,11338.89934,-486.0635,1,20,0,0.01
MRCB26,644,644.5,10087.04295,11339.0612,-486.5165,1,20,0,0.01
MRCB26,644.5,645,10087.17861,11339.22305,-486.9695,1,20,0,0.01
MRCB26,645,645.5,10087.31426,11339.38491,-487.4225,1,20,0,0.04
MRCB26,645.5,646,10087.44992,11339.54677,-487.8755,1,20,0,0.06
MRCB26,646,646.5,10087.58557,11339.70862,-488.3285,1,20,0,0.04
MRCB26,646.5,647,10087.72123,11339.87048,-488.7815,1,20,0,0.09
MRCB26,647,647.5,10087.85688,11340.03233,-489.2345,1,20,0,0.11
MRCB26,647.5,648,10087.99253,11340.19419,-489.6875,1,20,0,0.2
MRCB26,648,648.5,10088.12819,11340.35604,-490.1405,1,20,0,0.01
MRCB26,648.5,649,10088.26384,11340.5179,-490.5935,1,20,0,0.05
MRCB26,649,649.5,10088.3995,11340.67976,-491.0465,1,20,0,0.01
MRCB26,649.5,650,10088.53515,11340.84161,-491.4995,1,20,0,0.15
MRCB26,650,650.5,10088.67081,11341.00347,-491.9525,1,20,0,0.1
MRCB26,650.5,651,10088.80646,11341.16532,-492.4055,1,20,0,0.48
MRCB26,651,651.5,10088.94212,11341.32718,-492.8585,1,20,0,0.22
MRCB26,651.5,652,10089.07777,11341.48904,-493.3115,1,20,0,0.15
MRCB26,652,652.5,10089.21343,11341.65089,-493.7645,1,20,0,0.17
MRCB26,652.5,653,10089.34908,11341.81275,-494.2175,1,20,0,0.17
MRCB26,653,653.5,10089.48473,11341.9746,-494.6705,1,20,0,0.09
MRCB26,653.5,654,10089.62039,11342.13646,-495.1235,1,20,0,0.11
MRCB26,654,654.5,10089.75604,11342.29831,-495.5765,1,20,0,0.06
MRCB26,654.5,655,10089.8917,11342.46017,-496.0295,1,20,0,0.09
MRCB26,655,655.5,10090.02735,11342.62203,-496.4825,1,13,0,0.04
MRCB26,655.5,656,10090.16301,11342.78388,-496.9355,1,13,0,0.03
MRCB26,656,656.5,10090.29866,11342.94574,-497.3885,1,13,0,0.01
MRCB26,656.5,657,10090.43432,11343.10759,-497.8415,1,13,0,0.02
MRCB26,657,657.5,10090.56997,11343.26945,-498.2945,1,13,0,0.19
MRCB26,657.5,658,10090.70563,11343.4313,-498.7475,1,13,0,0.07
MRCB26,658,658.5,10090.84128,11343.59316,-499.2005,8,20,0,0.04
MRCB26,658.5,659,10090.97694,11343.75502,-499.6535,8,20,0,0.02
MRCB26,659,659.5,10091.11259,11343.91687,-500.1065,8,20,0,0.04
MRCB26,659.5,660,10091.24824,11344.07873,-500.5595,8,20,0,0.01
MRCB26,660,660.5,10091.3839,11344.24058,-501.0125,8,20,0,0.02
MRCB26,660.5,661,10091.51955,11344.40244,-501.4655,8,20,0,0.1
MRCB26,661,661.5,10091.65521,11344.5643,-501.9185,3,13,0,0.01
MRCB26,661.5,662,10091.79086,11344.72615,-502.3715,3,13,0,0.04
MRCB26,662,662.5,10091.92652,11344.88801,-502.8245,3,13,0,0.04
MRCB26,662.5,663,10092.06217,11345.04986,-503.2775,21,13,0,0.01
MRCB26,663,663.5,10092.19783,11345.21172,-503.7305,21,13,0,0.05
MRCB26,663.5,664,10092.33348,11345.37357,-504.1835,21,13,0,0.05
MRCB26,664,664.5,10092.46914,11345.53543,-504.6365,21,13,0,0.01
MRCB26,664.5,665,10092.60479,11345.69729,-505.0895,21,13,0,0.05
MRCB26,665,665.5,10092.74045,11345.85914,-505.5425,21,13,0,0.17
MRCB26,665.5,666,10092.8761,11346.021,-505.9955,21,13,0,0.49
MRCB26,666,666.5,10093.01175,11346.18285,-506.4485,21,13,0,0.2
MRCB26,666.5,667,10093.14741,11346.34471,-506.9015,21,13,0,0.07
MRCB26,667,667.5,10093.28306,11346.50657,-507.3545,21,13,0,0.03
MRCB26,667.5,668,10093.41872,11346.66842,-507.8075,21,13,0,0.04
MRCB26,668,668.5,10093.55437,11346.83028,-508.2605,21,13,0,0.21
MRCB26,668.5,669,10093.69003,11346.99213,-508.7135,21,13,0,0.13
MRCB26,669,669.5,10093.82568,11347.15399,-509.1665,21,13,0,0.07
MRCB26,669.5,670,10093.96134,11347.31584,-509.6195,21,13,0,0.02
MRCB26,670,670.5,10094.09699,11347.4777,-510.0725,13,16,2,0.01
MRCB26,670.5,671,10094.23265,11347.63956,-510.5255,13,16,2,0.01
MRCB26,671,671.5,10094.3683,11347.80141,-510.9785,13,16,2,0.02
MRCB26,671.5,672,10094.50396,11347.96327,-511.4315,13,16,2,0.01
MRCB26,672,672.5,10094.63961,11348.12512,-511.8845,13,16,2,0.01
MRCB26,672.5,673,10094.77526,11348.28698,-512.3375,13,16,2,0.01
MRCB26,673,673.5,10094.91092,11348.44883,-512.7905,21,16,2,0.01
MRCB26,673.5,674,10095.04657,11348.61069,-513.2435,21,16,2,0.05
MRCB26,674,674.5,10095.18223,11348.77255,-513.6965,21,16,2,0.04
MRCB26,674.5,675,10095.31788,11348.9344,-514.1495,21,16,2,0.01
MRCB26,675,675.5,10095.45354,11349.09626,-514.6025,21,16,2,0.05
MRCB26,675.5,676,10095.58919,11349.25811,-515.0555,21,16,2,0.01
MRCB26,676,676.5,10095.72485,11349.41997,-515.5085,18,24,2,0.07
MRCB26,676.5,677,10095.8605,11349.58183,-515.9615,18,24,2,0.04
MRCB26,677,677.5,10095.99616,11349.74368,-516.4145,18,24,2,0.01
MRCB26,677.5,678,10096.13181,11349.90554,-516.8675,18,24,2,0.01
MRCB26,678,678.5,10096.26746,11350.06739,-517.3205,18,24,2,0.01
MRCB26,678.5,679,10096.40312,11350.22925,-517.7735,18,24,2,0.01
MRCB26,679,679.5,10096.53877,11350.3911,-518.2265,1,20,0,0.46
MRCB26,679.5,680,10096.67443,11350.55296,-518.6795,1,20,0,0.16
MRCB26,680,680.5,10096.81008,11350.71482,-519.1325,1,20,0,0.07
MRCB26,680.5,681,10096.94574,11350.87667,-519.5855,1,20,0,0.07
MRCB26,681,681.5,10097.08139,11351.03853,-520.0385,1,20,0,0.01
MRCB26,681.5,682,10097.21705,11351.20038,-520.4915,1,20,0,0.09
MRCB26,682,682.5,10097.3527,11351.36224,-520.9445,9,8,22,0.01
MRCB26,682.5,683,10097.48836,11351.52409,-521.3975,9,8,22,0.01
MRCB26,683.5,684,10097.75967,11351.84781,-522.3035,9,8,22,0.03
MRCB26,684,684.5,10097.89532,11352.00966,-522.7565,9,8,22,0.03
MRCB26,684.5,685,10098.03097,11352.17152,-523.2095,9,8,22,0.13
MRCB26,685,685.5,10098.16663,11352.33337,-523.6625,2,8,0,0.06
MRCB26,685.5,686,10098.30228,11352.49523,-524.1155,2,8,0,0.01
MRCB26,686,686.5,10098.43794,11352.65709,-524.5685,2,8,0,0.02
MRCB26,686.5,687,10098.57359,11352.81894,-525.0215,2,8,0,0.02
MRCB26,687,687.5,10098.70925,11352.9808,-525.4745,2,8,0,0.01
MRCB26,687.5,688,10098.8449,11353.14265,-525.9275,2,8,0,0.06
MRCB26,688,688.5,10098.98056,11353.30451,-526.3805,2,8,0,0.05
MRCB26,688.5,689,10099.11621,11353.46636,-526.8335,9,14,0,0.02
MRCB26,689,689.5,10099.25187,11353.62822,-527.2865,14,14,0,0.02
MRCB26,698,698.5,10101.69365,11356.54162,-535.4405,2,8,0,0.01
MRCB26,698.5,699,10101.8293,11356.70348,-535.8935,2,19,0,0.01
MRCB26,699,699.5,10101.96496,11356.86534,-536.3465,2,19,0,0.08
MRCB26,699.5,700,10102.10061,11357.02719,-536.7995,2,19,0,0.09
MRCB26,700,700.5,10102.23627,11357.18905,-537.2525,9,20,2,0.02
MRCB26,700.5,701,10102.37192,11357.3509,-537.7055,9,20,2,0.01
MRCB26,701,701.5,10102.50758,11357.51276,-538.1585,9,20,2,0.07
MRCB26,701.5,702,10102.64323,11357.67462,-538.6115,9,20,2,0.03
MRCB26,702,702.5,10102.77889,11357.83647,-539.0645,9,20,2,0.07
MRCB26,702.5,703,10102.91454,11357.99833,-539.5175,9,20,2,0.01
MRCB26,703,703.5,10103.05019,11358.16018,-539.9705,9,1,0,0.54
MRCB26,703.5,704,10103.18585,11358.32204,-540.4235,9,1,0,0.68
MRCB26,704,704.5,10103.3215,11358.48389,-540.8765,9,1,0,0.53
MRCB26,704.5,705,10103.45716,11358.64575,-541.3295,9,1,0,0.35
MRCB26,705,705.5,10103.59281,11358.80761,-541.7825,9,1,0,0.5
MRCB26,705.5,706,10103.72847,11358.96946,-542.2355,9,1,0,0.56
MRCB26,706,706.5,10103.86412,11359.13132,-542.6885,1,1,0,0.07
MRCB26,706.5,707,10103.99978,11359.29317,-543.1415,1,1,0,0.18
MRCB26,707,707.5,10104.13543,11359.45503,-543.5945,1,1,0,0.28
MRCB26,707.5,708,10104.27109,11359.61688,-544.0475,1,1,0,0.38
MRCB26,708,708.5,10104.40674,11359.77874,-544.5005,1,1,0,0.16
MRCB26,708.5,709,10104.5424,11359.9406,-544.9535,1,1,0,0.03
MRCB26,709,709.5,10104.67805,11360.10245,-545.4065,1,1,0,0.27
MRCB26,709.5,710,10104.8137,11360.26431,-545.8595,1,1,0,0.04
MRCB26,710,710.5,10104.94936,11360.42616,-546.3125,2,16,0,0.12
MRCB26,710.5,711,10105.08501,11360.58802,-546.7655,2,16,0,0.22
MRCB26,711,711.5,10105.22067,11360.74988,-547.2185,2,16,0,0.21
MRCB26,711.5,712,10105.35632,11360.91173,-547.6715,2,16,0,0.42
MRCB26,712,712.5,10105.49198,11361.07359,-548.1245,9,20,0,0.01
MRCB26,712.5,713,10105.62763,11361.23544,-548.5775,9,20,0,0.26
MRCB26,713,713.5,10105.76329,11361.3973,-549.0305,9,20,0,0.1
MRCB26,713.5,714,10105.89894,11361.55915,-549.4835,9,20,0,0.22
MRCB26,714,714.5,10106.0346,11361.72101,-549.9365,9,20,0,0.22
MRCB26,714.5,715,10106.17025,11361.88287,-550.3895,9,8,0,0.01
MRCB26,715,715.5,10106.30591,11362.04472,-550.8425,14,8,0,0.01
MRCB26,715.5,716,10106.44156,11362.20658,-551.2955,14,8,0,0.01
MRCB26,716.5,717,10106.71287,11362.53029,-552.2015,27,8,0,0.01
MRCB26,717,717.5,10106.84852,11362.69215,-552.6545,27,8,0,0.01
MRCB26,717.5,718,10106.98418,11362.854,-553.1075,27,8,0,0.03
MRCB26,718,718.5,10107.11983,11363.01586,-553.5605,27,24,0,0.08
MRCB26,718.5,719,10107.25549,11363.17771,-554.0135,27,24,0,0.15
MRCB26,719,719.5,10107.39114,11363.33957,-554.4665,27,24,0,0.35
MRCB26,719.5,720,10107.5268,11363.50142,-554.9195,27,24,0,0.71
MRCB26,720,720.5,10107.66245,11363.66328,-555.3725,27,24,0,0.65
MRCB26,720.5,721,10107.79811,11363.82514,-555.8255,27,24,0,0.43
MRCB26,721,721.5,10107.93376,11363.98699,-556.2785,1,1,0,0.19
MRCB26,721.5,722,10108.06942,11364.14885,-556.7315,1,1,0,0.23
MRCB26,722,722.5,10108.20507,11364.3107,-557.1845,1,1,0,0.35
MRCB26,722.5,723,10108.34072,11364.47256,-557.6375,1,1,0,0.35
MRCB26,723,723.5,10108.47638,11364.63441,-558.0905,1,1,0,0.66
MRCB26,723.5,724,10108.61203,11364.79627,-558.5435,1,1,0,0.98
MRCB26,724,724.5,10108.74769,11364.95813,-558.9965,1,1,0,0.76
MRCB26,724.5,725,10108.88334,11365.11998,-559.4495,1,1,0,0.7
MRCB26,725,725.5,10109.019,11365.28184,-559.9025,1,1,0,1
MRCB26,725.5,726,10109.15465,11365.44369,-560.3555,1,1,0,0.36
MRCB26,726,726.5,10109.29031,11365.60555,-560.8085,9,16,0,0.44
MRCB26,726.5,727,10109.42596,11365.76741,-561.2615,9,16,0,0.66
MRCB26,727,727.5,10109.56162,11365.92926,-561.7145,9,1,0,0.78
MRCB26,727.5,728,10109.69727,11366.09112,-562.1675,9,1,0,1.24
MRCB26,728,728.5,10109.83292,11366.25297,-562.6205,9,1,0,1.06
MRCB26,728.5,729,10109.96858,11366.41483,-563.0735,9,1,0,1.2
MRCB26,729,729.5,10110.10423,11366.57668,-563.5265,10,1,0,0.53
MRCB26,729.5,730,10110.23989,11366.73854,-563.9795,1,1,0,0.75
MRCB26,730,730.5,10110.37554,11366.9004,-564.4325,1,15,0,0.41
MRCB26,730.5,731,10110.5112,11367.06225,-564.8855,1,15,0,0.55
MRCB26,731,731.5,10110.64685,11367.22411,-565.3385,1,15,0,0.53
MRCB26,731.5,732,10110.78251,11367.38596,-565.7915,1,15,0,0.68
MRCB26,732,732.5,10110.91816,11367.54782,-566.2445,1,15,0,0.48
MRCB26,732.5,733,10111.05382,11367.70967,-566.6975,1,15,0,0.22
MRCB26,733,733.5,10111.18947,11367.87153,-567.1505,1,78,0,0.28
MRCB26,733.5,734,10111.32513,11368.03339,-567.6035,1,78,0,0.2
MRCB26,734,734.5,10111.46078,11368.19524,-568.0565,1,78,0,0.13
MRCB26,734.5,735,10111.59643,11368.3571,-568.5095,1,78,0,0.18
MRCB26,735,735.5,10111.73209,11368.51895,-568.9625,1,78,0,0.35
MRCB26,735.5,736,10111.86774,11368.68081,-569.4155,1,78,0,0.23
MRCB26,736,736.5,10112.0034,11368.84267,-569.8685,2,20,2,0.21
MRCB26,736.5,737,10112.13905,11369.00452,-570.3215,2,20,2,0.17
MRCB26,737,737.5,10112.27471,11369.16638,-570.7745,2,20,2,1.45
MRCB26,737.5,738,10112.41036,11369.32823,-571.2275,2,20,2,0.03
MRCB26,738,738.5,10112.54602,11369.49009,-571.6805,2,20,2,0.04
MRCB26,738.5,739,10112.68167,11369.65194,-572.1335,2,20,2,0.1
MRCB26,739,739.5,10112.81733,11369.8138,-572.5865,2,18,0,0.06
MRCB26,739.5,740,10112.95298,11369.97566,-573.0395,2,18,0,0.53
MRCB26,740,740.5,10113.08864,11370.13751,-573.4925,2,18,0,0.08
MRCB26,740.5,741,10113.22429,11370.29937,-573.9455,2,18,0,0.72
MRCB26,741,741.5,10113.35994,11370.46122,-574.3985,2,18,0,0.22
MRCB26,741.5,742,10113.4956,11370.62308,-574.8515,2,18,0,0.02
MRCB26,742,742.5,10113.63125,11370.78494,-575.3045,24,8,0,0.01
MRCB26,742.5,743,10113.76691,11370.94679,-575.7575,24,8,0,0.01
MRCB26,743,743.5,10113.90256,11371.10865,-576.2105,24,8,0,0.01
MRCB26,743.5,744,10114.03822,11371.2705,-576.6635,24,8,0,0.01
MRCB26,746,746.5,10114.71649,11372.07978,-578.9285,24,14,0,0.01
MRCB26,746.5,747,10114.85215,11372.24164,-579.3815,24,14,0,0.01
MRCB26,747,747.5,10114.9878,11372.40349,-579.8345,24,14,0,0.07
MRCB26,747.5,748,10115.12345,11372.56535,-580.2875,24,14,0,0.12
MRCB26,748,748.5,10115.25911,11372.7272,-580.7405,11,18,0,0.6
MRCB26,748.5,749,10115.39476,11372.88906,-581.1935,11,18,0,0.14
MRCB26,749,749.5,10115.53042,11373.05092,-581.6465,11,18,0,0.31
MRCB26,749.5,750,10115.66607,11373.21277,-582.0995,11,18,0,0.75
MRCB26,750,750.5,10115.80173,11373.37463,-582.5525,11,18,0,0.06
MRCB26,750.5,751,10115.93738,11373.53648,-583.0055,11,18,0,0.11
MRCB26,751,751.5,10116.07304,11373.69834,-583.4585,9,20,0,0.37
MRCB26,751.5,752,10116.20869,11373.8602,-583.9115,9,20,0,0.13
MRCB26,752,752.5,10116.34435,11374.02205,-584.3645,9,20,0,0.08
MRCB26,752.5,753,10116.48,11374.18391,-584.8175,9,20,0,0.05
MRCB26,753,753.5,10116.61565,11374.34576,-585.2705,9,20,0,0.01
MRCB26,753.5,754,10116.75131,11374.50762,-585.7235,1,14,0,0.09
MRCB26,754,754.5,10116.88696,11374.66947,-586.1765,9,15,0,0.01
MRCB26,754.5,755,10117.02262,11374.83133,-586.6295,9,15,0,0.01
MRCB26,755,755.5,10117.15827,11374.99319,-587.0825,9,15,0,0.01
MRCB26,755.5,756,10117.29393,11375.15504,-587.5355,9,15,0,0.16
MRCB26,756,756.5,10117.42958,11375.3169,-587.9885,9,15,0,0.01
MRCB26,756.5,757,10117.56524,11375.47875,-588.4415,9,15,0,0.09
MRCB26,757,757.5,10117.70089,11375.64061,-588.8945,9,20,0,0.12
MRCB26,757.5,758,10117.83655,11375.80246,-589.3475,9,20,0,0.08
MRCB26,758,758.5,10117.9722,11375.96432,-589.8005,9,20,0,0.11
MRCB26,758.5,759,10118.10786,11376.12618,-590.2535,9,20,0,0.02
MRCB26,759,759.5,10118.24351,11376.28803,-590.7065,9,20,0,0.06
MRCB26,759.5,760,10118.37916,11376.44989,-591.1595,9,20,0,0.12
MRCB26,760,760.5,10118.51482,11376.61174,-591.6125,1,18,0,0.03
MRCB26,760.5,761,10118.65047,11376.7736,-592.0655,1,18,0,0.3
MRCB26,761,761.5,10118.78613,11376.93546,-592.5185,1,18,0,0.95
MRCB26,761.5,762,10118.92178,11377.09731,-592.9715,1,18,0,1.17
MRCB26,762,762.5,10119.05744,11377.25917,-593.4245,1,18,0,0.17
MRCB26,762.5,763,10119.19309,11377.42102,-593.8775,1,18,0,0.15
MRCB26,763,763.5,10119.32875,11377.58288,-594.3305,1,18,0,0.63
MRCB26,763.5,764,10119.4644,11377.74473,-594.7835,1,18,0,0.05
MRCB26,764,764.5,10119.60006,11377.90659,-595.2365,1,18,0,0.02
MRCB26,764.5,765,10119.73571,11378.06845,-595.6895,1,18,0,0.03
MRCB26,765,765.5,10119.87137,11378.2303,-596.1425,1,18,0,0.24
MRCB26,765.5,766,10120.00702,11378.39216,-596.5955,1,18,0,0.01
MRCB26,766,766.5,10120.14267,11378.55401,-597.0485,1,15,0,0.08
MRCB26,766.5,767,10120.27833,11378.71587,-597.5015,1,15,0,0.07
MRCB26,767,767.5,10120.41398,11378.87773,-597.9545,1,15,0,0.08
MRCB26,767.5,768,10120.54964,11379.03958,-598.4075,1,15,0,0.07
MRCB26,768,768.5,10120.68529,11379.20144,-598.8605,1,15,0,0.15
MRCB26,768.5,769,10120.82095,11379.36329,-599.3135,1,15,0,0.2
MRCB26,769,769.5,10120.9566,11379.52515,-599.7665,1,15,0,0.52
MRCB26,769.5,770,10121.09226,11379.687,-600.2195,1,18,2,0.35
MRCB26,770,770.5,10121.22791,11379.84886,-600.6725,9,18,2,0.66
MRCB26,770.5,771,10121.36357,11380.01072,-601.1255,9,18,2,2.91
MRCB26,771,771.5,10121.49922,11380.17257,-601.5785,9,18,2,0.79
MRCB26,771.5,772,10121.63488,11380.33443,-602.0315,9,18,2,0.88
MRCB26,772,772.5,10121.77053,11380.49628,-602.4845,9,15,2,0.07
MRCB26,772.5,773,10121.90618,11380.65814,-602.9375,9,15,2,0.73
MRCB26,773,773.5,10122.04184,11380.81999,-603.3905,9,15,2,0.5
MRCB26,773.5,774,10122.17749,11380.98185,-603.8435,9,15,2,0.35
MRCB26,774,774.5,10122.31315,11381.14371,-604.2965,9,15,2,0.13
MRCB26,774.5,775,10122.4488,11381.30556,-604.7495,9,15,2,0.91
MRCB26,775,775.5,10122.58446,11381.46742,-605.2025,9,15,2,0.29
MRCB26,775.5,776,10122.72011,11381.62927,-605.6555,9,15,2,0.4
MRCB26,776,776.5,10122.85577,11381.79113,-606.1085,9,15,2,0.25
MRCB26,776.5,777,10122.99142,11381.95299,-606.5615,9,15,2,0.25
MRCB26,777,777.5,10123.12708,11382.11484,-607.0145,9,15,2,0.52
MRCB26,777.5,778,10123.26273,11382.2767,-607.4675,9,15,2,0.23
